IMDB_titleID,IMDB_rating,IMDB_title_name,netflix_type,netflix_title,netflix_director,netflix_cast,netflix_year,netflix_duration,netflix_genre,netflix_description
/title/tt6433844/,"6.8 based on 1,288 user ratings", Fallet (2017) (TV Series) ,TV Show,Fallet,,"Lisa Henni, Adam Godley, Tomas von Brömssen, Lia Boysen, Christoffer Nordenrot, Stina Rautelin, Erik Madsen, Magnus Krepper, Meliz Karlge, Linda Nilarve, Björn Granath, Richenda Carey, Dag Malmberg",2017,1 Season,"Crime TV Shows, International TV Shows, TV Comedies",A Swedish detective and her timid British colleague's attempt to solve a gruesome murder case nets mixed results and miscommunication.
/title/tt12030516/,7.3 based on 24 user ratings, Fishpeople (2017) ,Movie,Fishpeople,Keith Malloy,,2017,49 min,"Documentaries, Sports Movies","In this exploration of the life-changing power of the ocean, six people from very different backgrounds find purpose and meaning in the sea."
/title/tt6071534/,"6.7 based on 2,954 user ratings", Gringo: The Dangerous Life of John McAfee (2016) ,Movie,Gringo: The Dangerous Life of John McAfee,Nanette Burstein,,2016,97 min,Documentaries,"Tech tycoon John McAfee made millions from his anti-virus software. Now, he may be best known for his bizarre and scandalous lifestyle."
/title/tt0113347/,"6.3 based on 10,443 user ratings", How to Make an American Quilt (1995) ,Movie,How to Make an American Quilt,Jocelyn Moorhouse,"Winona Ryder, Anne Bancroft, Ellen Burstyn, Kate Nelligan, Alfre Woodard, Kaelynn Craddick, Sara Craddick, Kate Capshaw, Dermot Mulroney, Adam Baldwin, Maya Angelou, Rip Torn, Joanna Going, Claire Danes, Jean Simmons, Denis Arndt, Johnathon Schaech, Samantha Mathis, Derrick O'Connor, Jared Leto",1995,116 min,"Dramas, Romantic Movies","A conflicted young woman spends the summer with her grandmother, her great-aunt and their quilting circle, whose life stories captivate her."
/title/tt2246779/,"8.3 based on 5,045 user ratings", John Mulaney: New in Town (2012) (TV Special) ,Movie,John Mulaney: New in Town,Ryan Polito,John Mulaney,2012,60 min,Stand-Up Comedy,"Stand-up comedian John Mulaney tackles such red-hot topics as quicksand, Motown singers and an elderly man he once met in a bathroom."
/title/tt0250483/,"5.9 based on 1,876 user ratings", Kya Kehna (2000) ,Movie,Kya Kehna,Kundan Shah,"Preity Zinta, Saif Ali Khan, Anupam Kher, Farida Jalal, Chandrachur Singh",2000,149 min,"Dramas, International Movies, Romantic Movies",A young university student's world is shaken after her brief involvement with a wealthy playboy results in her pregnancy.
/title/tt5049938/,8.2 based on 174 user ratings," Lady, La Vendedora de Rosas (2015) (TV Series) ",TV Show,"Lady, la vendedora de rosas",,"Natalia Reyes, Michelle Orozco, Majida Issa, Ernesto Benjumea, Viña Machado, Carlos Mariño, Alberto Cardeño, Fabio Restrepo, Juan Pablo Barragán, Maria Jose Vargas",2015,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas","This series tells the life story of Colombian film star Lady Tabares, who was plucked off the mean streets to star in a film and quickly rose to fame."
/title/tt6210192/,"6.5 based on 1,083 user ratings", Loaded (2017) (TV Series) ,TV Show,Loaded,,"Jim Howick, Samuel Anderson, Jonny Sweet, Nick Helm, Mary McCormack, Aimee-Ffion Edwards, Lolly Adefope",2017,1 Season,"British TV Shows, International TV Shows, TV Comedies",Four friends become overnight millionaires after selling their video game start-up. But their newfound status tests their friendship and resolve.
/title/tt0347473/,"7.0 based on 31,102 user ratings", Main Hoon Na (2004) ,Movie,Main Hoon Na,Farah Khan,"Shah Rukh Khan, Sunil Shetty, Sushmita Sen, Zayed Khan, Amrita Rao, Kiron Kher, Boman Irani, Bindu, Naseeruddin Shah, Kabir Bedi",2004,171 min,"Action & Adventure, Comedies, Dramas",Major Ram Prasad Sharma yearns to see project Mission Milaap come to fruition and usher in an era of peace between two warring countries. But the evil Raghavan will do anything to stop the peace process.
/title/tt6559080/,6.0 based on 62 user ratings, Mandobasar Galpo (2017) ,Movie,Mandobasar Galpo,Tathagata Banerjee,"Paoli Dam, Parambrata Chattopadhyay, Indrasish Roy, Koushik Sen, Biswajit Chakraborty",2017,103 min,"Dramas, International Movies, Romantic Movies","With the assistance of a psychiatrist, an acclaimed filmmaker struggles to come to terms with a mysterious romantic trauma."
/title/tt1024943/,"6.7 based on 37,489 user ratings", Om Shanti Om (2007) ,Movie,Om Shanti Om,Farah Khan,"Shah Rukh Khan, Deepika Padukone, Shreyas Talpade, Arjun Rampal, Kirron Kher, Javed Sheikh",2007,169 min,"Comedies, Dramas, International Movies","Reincarnated 30 years after being killed in a suspicious on-set fire, a small-time actor is determined to punish the person who ignited the blaze."
/title/tt0451850/,"6.5 based on 12,175 user ratings", Paheli (2005) ,Movie,Paheli,Amol Palekar,"Shah Rukh Khan, Rani Mukerji, Anupam Kher, Dilip Prabhavalkar, Amitabh Bachchan, Juhi Chawla, Nina Kulkarni, Rajpal Yadav",2005,134 min,"Dramas, International Movies, Romantic Movies",Traditional Indian folklore comes alive in this charming film based on a story by Statwart Vijaydan Detha.
/title/tt0222270/,"6.2 based on 6,585 user ratings", Phir Bhi Dil Hai Hindustani (2000) ,Movie,Phir Bhi Dil Hai Hindustani,Aziz Mirza,"Shah Rukh Khan, Juhi Chawla, Paresh Rawal, Satish Shah, Dilip Tahil, Govind Namdeo, Smita Jaykar, Shakti Kapoor, Johnny Lever",2000,159 min,"Comedies, Dramas, International Movies","In this Bollywood entertainment, two journalists, Ajay and Ria, work for rival TV stations and compete heavily to mask their feelings for each other."
/title/tt0268093/,"9.3 based on 10,841 user ratings", Ramayan (1987) (TV Series) ,TV Show,Ramayan,,"Gagan Malik, Neha Sargam, Neil Bhatt",2012,1 Season,"International TV Shows, TV Dramas",A prince's divine destiny to rule as a king is thwarted by his stepmother's scheme to put her own child on the throne in this legendary epic.
/title/tt7341406/,6.5 based on 446 user ratings, Rukh (2017) ,Movie,Rukh,Atanu Mukherjee,"Adarsh Gourav, Manoj Bajpayee, Smita Tambe, Kumud Mishra",2017,103 min,"Dramas, Independent Movies, International Movies","Following the untimely death of his father, a young man begins to reconnect with his family while uncovering some difficult truths."
/title/tt5312232/,"8.3 based on 10,734 user ratings", Sairat (2016) ,Movie,Sairat,Nagraj Manjule,"Rinku Rajguru, Akash Thosar, Arbaz Shaikh, Tanaji Galgunde, Suresh Vishwakarma",2016,173 min,"Dramas, International Movies, Romantic Movies","When two college students – a rich man’s daughter and a fisherman’s son – defy social edicts by falling in love, violence erupts in their village."
/title/tt0108052/,"8.9 based on 1,170,351 user ratings"," Schindlerův seznam (1993) aka ""Schindler's List"" ",Movie,Schindler's List,Steven Spielberg,"Liam Neeson, Ben Kingsley, Ralph Fiennes, Caroline Goodall, Jonathan Sagall, Embeth Davidtz, Małgorzata Gebel, Shmulik Levy, Mark Ivanir, Beatrice Macola, Friedrich von Thun, Andrzej Seweryn",1993,195 min,"Classic Movies, Dramas","Oskar Schindler becomes an unlikely humanitarian, spending his entire fortune to help save 1,100 Jews from Auschwitz during World War II."
/title/tt1741273/,"6.3 based on 41,283 user ratings", Secret in Their Eyes (2015) ,Movie,Secret in Their Eyes,Billy Ray,"Chiwetel Ejiofor, Nicole Kidman, Julia Roberts, Dean Norris, Michael Kelly, Joe Cole, Zoe Graham, Alfred Molina",2015,111 min,"Dramas, Thrillers","A former FBI investigator reopens the haunting 13-year-old murder case of his colleague, only to uncover shocking truths hidden since then."
/title/tt0454065/,"7.4 based on 3,753 user ratings"," Anténa (2007) aka ""The Aerial"" ",Movie,The Aerial,Esteban Sapir,"Rafael Ferro, Sol Moreno, Jonathan Sandor, Alejandro Urdapilleta, Julieta Cardinali, Florencia Raggi, Valeria Bertuccelli, Raúl Hochman, Ricardo Merkin, Carlos Piñeyro",2007,99 min,"Dramas, International Movies, Sci-Fi & Fantasy","In the City Without a Voice, only faceless singer the Voice can still vocalize. Everyone else has lost the power of speech as they let Mr. TV's broadcasts speak for them. But when Mr. TV kidnaps the Voice, things change."
/title/tt0864761/,"6.9 based on 76,354 user ratings"," Vévodkyne (2008) aka ""The Duchess"" ",Movie,The Duchess,Saul Dibb,"Keira Knightley, Ralph Fiennes, Charlotte Rampling, Dominic Cooper, Hayley Atwell, Simon McBurney, Aidan McArdle, John Shrapnel, Alistair Petrie, Patrick Godfrey",2008,110 min,"Dramas, International Movies, Romantic Movies","To compensate for her unhappy marriage, young duchess Georgiana Spencer begins a scandalous affair with politician Charles Grey."
/title/tt7521400/,6.4 based on 504 user ratings, The Search for Life in Space (2016) (Short) ,Movie,The Search for Life in Space,Stephen Amezdroz,,2016,32 min,Documentaries,"To determine whether we're alone in the universe, astrobiologists look to Jupiter, Mars and, closer to home, extreme environments on Earth."
/title/tt2315582/,"6.2 based on 8,943 user ratings", Una (2016) ,Movie,Una,Benedict Andrews,"Rooney Mara, Ben Mendelsohn, Riz Ahmed, Ruby Stokes, Natasha Little, Tara Fitzgerald, Tobias Menzies",2016,94 min,"Dramas, International Movies","A young woman tracks down the older man who preyed on her as a child, forcing them both to confront the damage done by what happened 15 years earlier."
/title/tt6895862/,5.7 based on 14 user ratings, Badalte rishton ki dastaan (2013) (TV Series) ,TV Show,Badalte Rishton Ki Dastaan,,"Additi Gupta, Sanjeeda Sheikh, Kiran Karmarkar, Abhinav Shukla, Tanushree Kaushal, Mona Ambegaonkar",2013,1 Season,"International TV Shows, TV Dramas","When a man is killed, his wife and his lover – both of whom are pregnant with his children – come under the thumb of his brutal, dictatorial father."
/title/tt5858812/,8.0 based on 195 user ratings, Bala Loca (2016) (TV Mini-Series) ,TV Show,Bala Loca,,"Alejandro Goic, Trinidad González, Ingrid Isensee, Mario Horton, Manuela Oyarzún, Fernanda Urrejola, Catalina Saavedra, Pablo Schwarz, Aline Küppenheim, Marcial Tagle, Víctor Quezada, Alfredo Castro, Roberto Farías, Hugo Medina, Daniel Candia, María Paz Grandjean, Alejandro Sieveking, Nicolás Durán, Sergio Hernández, Willy Semler, Erto Pantoja",2016,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",A veteran journalist starting a news site about corruption in Chile stumbles on a big story when a fellow investigative reporter dies suspiciously.
/title/tt6619064/,7.5 based on 128 user ratings, Born to Be Free (2016) ,Movie,Born to Be Free,Gayane Petrosyan,"Casting a light on the mistreatment of sea mammals, this documentary follows the plight of 18 Beluga whales kept in captivity for years.",2016,74 min,"Documentaries, International Movies","Casting a light on the mistreatment of sea mammals, this documentary follows the plight of 18 Beluga whales kept in captivity for years."
/title/tt2190196/,7.8 based on 124 user ratings, Celluloid Man (2012) ,Movie,Celluloid Man,Shivendra Singh Dungarpur,P.K. Nair,2012,156 min,"Documentaries, International Movies","This documentary chronicles the philosophy and life's work of archivist P.K. Nair, who made a mission of preserving Indian cinema’s rich history."
/title/tt5820146/,5.6 based on 239 user ratings," O Amor no Divã (2016) aka ""Couples Counseling"" ",Movie,Couples Counseling,Alexandre Reinecke,"Zezé Polessa, Daniel Dantas, Paulo Vilhena, Fernanda Paes Leme, Juliana Mesquita",2016,88 min,"Comedies, Dramas, International Movies",A seasoned couples therapist comes to realize she might need help with her own marriage after meeting a new pair of young clients.
/title/tt5287914/,6.2 based on 344 user ratings," Luca tanzt leise (2016) aka ""Dancing Quietly"" ",Movie,Dancing Quietly,Philipp Eichholtz,"Martina Schöne-Radunski, Hans-Heinrich Hardt, Sebastian Fräsdorf, Claudia Jacob, Deleila Piasko, Tobias Borchers, Ruth Bickelhaupt",2016,70 min,"Dramas, Independent Movies, International Movies","After years of battling a deep depression, a young woman attempts to pass an important exam with the help of a fellow student."
/title/tt5081606/,5.9 based on 853 user ratings, Deuces (2016) ,Movie,Deuces,Jamal Hill,"Larenz Tate, Meagan Good, Lance Gross, Antonique Smith, La La Anthony, Rick Gonzalez, Rotimi, Andra Fuller",2016,88 min,Dramas,"Assigned to go undercover to take down an impenetrable crime ring, a detective finds himself falling under the sway of its enigmatic leader."
/title/tt1528406/,"8.0 based on 19,009 user ratings", Fairy Tail: Fearî teiru (2009) (TV Series) ,TV Show,Fairy Tail,,"Tetsuya Kakihara, Aya Hirano, Rie Kugimiya, Yuichi Nakamura, Sayaka Ohara, Satomi Sato, Yui Horie, Hiroki Yasumoto, Ryoko Ono, Hiroki Touchi, Shinpachi Tsuji, Wataru Hatano, Mai Nakahara, Katsuyuki Konishi, Eri Kitamura, Todd Haberkorn, Cherami Leigh, Tia Lynn Ballard, Newton Pittman, Colleen Clinkenbeard, Brittney Karbowski, Jad Saxton, Christopher R. Sabat, Monica Rial, Rick Keeling, R. Bruce Elliott, David Wald, Brina Palencia, Patrick Seitz, Jamie Marchi",2010,1 Season,"Anime Series, International TV Shows","When four young wizards team up to take jobs across the kingdom, they forge a bond more powerful than any magic and grow stronger with every mission."
/title/tt3352034/,4.6 based on 690 user ratings, Five Nights in Maine (2015) ,Movie,Five Nights in Maine,Maris Curran,"David Oyelowo, Dianne Wiest, Rosie Perez, Teyonah Parris, Hani Furstenberg, Bill Raymond",2015,83 min,"Dramas, Independent Movies","After his wife dies in a car accident, a grief-stricken man visits his estranged mother-in-law in Maine, where they try to help each other heal."
/title/tt6679242/,7.2 based on 727 user ratings, Joe Cocker: Mad Dog with Soul (2017) ,Movie,Joe Cocker: Mad Dog with Soul,John Edginton,,2017,90 min,"Documentaries, International Movies, Music & Musicals","From his star turn at Woodstock to his battles with addiction, this film chronicles the stormy life and unique talent of soulful singer Joe Cocker."
/title/tt3294528/,6.2 based on 11 user ratings, Khelti Hai Zindagi Aankh Micholi (2013) (TV Series) ,TV Show,Khelti Hai Zindagi Aankh Micholi,,"Ulka Gupta, Gautami Kapoor, Reema Shaikh, Vinay Jain, Manav Gohil, Helly Shah",2013,1 Season,"International TV Shows, TV Dramas","The life of a 14-year-old girl is thrown into turmoil when her father dies, forcing her mother to make hard choices for their family."
/title/tt3341582/,"8.0 based on 1,288 user ratings", Killa (2014) ,Movie,Killa,Avinash Arun,"Amruta Subhash, Archit Deodhar, Parth Bhalerao, Gaurish Gawade, Atharva Upasni, Swandand Raikar, Shrikant Yadav, Umesh Jagtap, Shivalati Bokil, Jui Kahate",2014,107 min,"Dramas, International Movies",Growing up poses challenges for Chinu when he moves from city to country and encounters a youth culture far different from what he's used to.
/title/tt4680980/,"5.4 based on 5,663 user ratings", Lavender (I) (2016) ,Movie,Lavender,Ed Gass-Donnelly,"Abbie Cornish, Diego Klattenhoff, Justin Long, Dermot Mulroney, Lola Flanery, Sarah Abbott, Liisa Repo-Martell, Peyton Kennedy",2016,93 min,"Dramas, International Movies, Thrillers","After discovering old fractures in her skull, a photographer recovering from amnesia becomes increasingly haunted by a sinister childhood secret."
/title/tt1518809/,6.2 based on 851 user ratings, Life 2.0 (2010) ,Movie,Life 2.0,Jason Spingarn-Koff,,2010,99 min,Documentaries,Computer users across the globe log onto the virtual world of Second Life. But some users' lives are dramatically consumed by this alternate reality.
/title/tt6979286/,5.8 based on 32 user ratings, Maharakshak Aryan (2014) (TV Series) ,TV Show,Maharakshak: Aryan,,"Aakarshan Singh, Vikramjeet Virk, Reena Aggarwal, Khalid Siddiqui, Abigail Jain, Rishabh Jain",2014,1 Season,"International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy","Shy nerd Aryan learns soon after his 18th birthday that he has inherited superpowers, which he must use to vanquish a variety of evil threats."
/title/tt0816397/,"8.2 based on 7,648 user ratings"," Ôran kôkô hosutobu (2006) (TV Series) aka ""Ouran High School Host Club"" ",TV Show,Ouran High School Host Club,Takuya Igarashi,"Maaya Sakamoto, Monica Rial, Vic Mignogna, Luci Christian, Mamoru Miyano, Kenichi Suzumura, Mike McFarland, Caitlin Glass, Ayaka Saito, Daisuke Kirii",2006,1 Season,"Anime Series, Romantic TV Shows, Teen TV Shows","New student Haruhi stumbles on the Ouran High School Host Club, an all-male group that makes money by entertaining the girls of the school."
/title/tt0152148/,6.3 based on 168 user ratings, Razia Sultan (1983) ,TV Show,Razia Sultan,,"Pankhuri Awasthy, Saurabh Pandey, Rohit Purohit, Sooraj Tapar, Mohit Abrol, Seema Kapoor",2015,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","This sweeping historical drama charts the rise of a remarkable real-life figure, the first woman to ever rule the Delhi Sultanate."
/title/tt4938484/,"6.8 based on 1,850 user ratings", Silicon Cowboys (2016) ,Movie,Silicon Cowboys,Jason Cohen,,2016,77 min,Documentaries,"This documentary tells the story of Compaq Computer and its three founders, who in 1982, took on Goliath IBM at the height of its PC dominance."
/title/tt5278458/,6.9 based on 571 user ratings, The Bad Kids (2016) ,Movie,The Bad Kids,"Keith Fulton, Louis Pepe",,2016,101 min,Documentaries,"In this documentary, teachers at a Mojave Desert high school adhere to a belief that compassion and life skills can profoundly help at-risk students."
/title/tt4213806/,"5.9 based on 2,670 user ratings", Toro (I) (2016) ,Movie,Toro,Kike Maíllo,"Mario Casas, Luis Tosar, José Sacristán, Claudia Canal, José Manuel Poga, Ingrid García Jonsson, Luichi Macías",2016,106 min,"Dramas, International Movies, Thrillers",Ex-con Toro's brother and former partner in crime makes a desperate plea for help that may put Toro back behind bars ... if he survives at all.
/title/tt5675016/,6.1 based on 200 user ratings, Cyborg 009 vs Devilman (2015) (TV Mini-Series) ,TV Show,Cyborg 009 VS Devilman,,"Jun Fukuyama, Shintaro Asanuma, Haruka Shiraishi, Tomoaki Maeno, M・A・O, Hiroki Touchi, Takeshi Koyama, Yu Mizushima, Hozumi Goda, Ayumu Okamura, Saori Hayami, Satoshi Hino, Johnny Yong Bosch, Bryce Papenbrook, Christine Marie Cabanos, Spike Spencer, Stephanie Sheh, Michael Sinterniklaas, Keith Silverstein, Joey Lotsko, Tony Azzolino, Steve Staley, Cristina Vee, Christopher Corey Smith",2015,1 Season,"Anime Series, International TV Shows","When a Black Ghost scientist releases newly modified cyborgs and mysterious demons appear in Tokyo, the worlds of ""Devilman"" and ""Cyborg 009"" meet."
/title/tt1239242/,6.1 based on 655 user ratings, Frank and Cindy (2015) ,Movie,Frank and Cindy,G.J. Echternkamp,"Rene Russo, Oliver Platt, Johnny Simmons, Jane Levy, Marc Maron, Ron Myles, Jessica Garrison, Fabianne Therese",2015,102 min,"Comedies, Dramas, Independent Movies",A student filmmaker vengefully turns his camera on his bitter mom and washed-up rock star stepdad in this dramedy based on a documentary.
/title/tt2088745/,"7.1 based on 3,595 user ratings", Iverson (2014) ,Movie,Iverson,Zatella Beatty,Allen Iverson,2014,88 min,"Documentaries, Sports Movies","This unfiltered documentary follows the rocky life and stratospheric career of Allen Iverson, an NBA icon who left an indelible mark on the sport."
/title/tt4005668/,6.4 based on 325 user ratings, Jeremy Scott: The People's Designer (2015) ,Movie,Jeremy Scott: The People's Designer,Vlad Yudin,Jeremy Scott,2015,109 min,Documentaries,The journey of fashion designer Jeremy Scott from humble roots on a Missouri farm to creative director of Moschino is charted in this documentary.
/title/tt4523640/,5.9 based on 410 user ratings, Yo-kai Watch (2015) (TV Series) ,TV Show,Yo-Kai Watch,,"Johnny Yong Bosch, J.W. Terry, Alicyn Packard, Melissa Hutchison, Pierre Holloway, Brent Pendergrass",2015,1 Season,"Anime Series, Kids' TV","Nate frees a mythical being trapped in a magic capsule, and the two new friends have adventures with all sorts of troublesome supernatural creatures."
/title/tt6929194/,6.5 based on 44 user ratings, Dreamworks Happy Holidays from Madagascar (2005) (TV Series) ,TV Show,DreamWorks Happy Holidays from Madagascar,,"Tom McGrath, Chris Miller, Christopher Knights, John DiMaggio, Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith, Cedric the Entertainer, Andy Richter, Carl Reiner",2005,1 Season,"Kids' TV, TV Comedies",Madagascar goes wild with holiday spirit in this set of Valentine's Day and Christmas-themed tales featuring everyone's favorite animal characters.
/title/tt2183641/,"8.1 based on 18,630 user ratings", Ripper Street (2012) (TV Series) ,TV Show,Ripper Street,,"Matthew Macfadyen, Jerome Flynn, Adam Rothenberg, David Wilmot, MyAnna Buring, David Dawson, Amanda Hale, Charlene McKenna, Jonathan Barnwell, Clive Russell",2017,5 Seasons,"British TV Shows, Crime TV Shows, TV Dramas","It's been six months since the last Jack the Ripper killing, and East London is hopeful that his reign of terror might have run its course."
/title/tt1519931/,"7.5 based on 34,326 user ratings", Městečko Haven (2010) (TV Series) ,TV Show,Haven,,"Emily Rose, Lucas Bryant, Nicholas Campbell, Eric Balfour, Richard Donat, John Dunsworth, Maurice Dean Wint, Adam Copeland",2015,5 Seasons,"Classic & Cult TV, TV Horror, TV Mysteries","Residents of Haven, Maine, are plagued by supernatural afflictions. To reveal the truth, FBI agent Audrey Parker must delve into her own strange past."
/title/tt3322310/,"6.5 based on 109,930 user ratings"," Iron Fist (2017) (TV Series) aka ""Marvel's Iron Fist"" ",TV Show,Marvel's Iron Fist,,"Finn Jones, Jessica Henwick, David Wenham, Jessica Stroup, Tom Pelphrey",2018,2 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas","Danny Rand resurfaces 15 years after being presumed dead. Now, with the power of the Iron Fist, he seeks to reclaim his past and fulfill his destiny."
/title/tt1379164/,6.4 based on 246 user ratings, Stretch Armstrong & the Flex Fighters (2017) (TV Series) ,TV Show,Stretch Armstrong & the Flex Fighters,,"Scott Menville, Steven Yeun, Ogie Banks, Wil Wheaton, Keith David, Miguel Ferrer, David Kaye, Kate Mulgrew, Nazneen Contractor, Felicia Day",2018,2 Seasons,Kids' TV,Jake Armstrong and his best friends are unexpectedly transformed into superheroes who learn to reach far beyond the limits of any ordinary teenager.
/title/tt3305096/,"8.1 based on 13,818 user ratings", Galavant (2015) (TV Series) ,TV Show,Galavant,,"Joshua Sasse, Timothy Omundson, Vinnie Jones, Mallory Jansen, Karen David, Luke Youngblood",2016,2 Seasons,"TV Action & Adventure, TV Comedies","In a time of legend, Galavant the knight embarks on a quest to save his fair lady and become a hero in this tongue-in-cheek musical comedy."
/title/tt7134908/,"7.6 based on 39,212 user ratings"," Élite (2018) (TV Series) aka ""Elite"" ",TV Show,Elite,,"Danna Paola, Miguel Herrán, María Pedraza, Itzan Escamilla, Miguel Bernardeau, Jaime Lorente, Álvaro Rico, Arón Piper, Mina El Hammani, Ester Expósito, Omar Ayuso",2019,2 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","When three working-class teens enroll in an exclusive private school in Spain, the clash between them and the wealthy students leads to murder."
/title/tt7453996/,"7.7 based on 3,228 user ratings", Jack Whitehall: Travels with My Father (2017) (TV Series) ,TV Show,Jack Whitehall: Travels with My Father,,"Jack Whitehall, Michael Whitehall",2019,3 Seasons,"British TV Shows, Docuseries, International TV Shows","Jovial comic Jack Whitehall invites his stuffy father, Michael, to travel with him through Southeast Asia in an attempt to strengthen their bond."
/title/tt1843230/,"7.7 based on 203,301 user ratings"," Bylo, nebylo (2011) (TV Series) aka ""Once Upon a Time"" ",TV Show,Once Upon a Time,"Mario Van Peebles, Ralph Hemecker, Gwyneth Horder-Payton, Milan Cheylov, Dean White, Michael Waxman, Bryan Spicer","Lana Parrilla, Robert Carlyle, Jared Gilmore, Jennifer Morrison, Ginnifer Goodwin, Josh Dallas, Colin O'Donoghue, Emilie de Ravin",2018,7 Seasons,"TV Dramas, TV Sci-Fi & Fantasy","In this fantasy series, a young woman is drawn to a small Maine town and discovers that it's filled with elements of the fairy tale world."
/title/tt2710394/,"7.5 based on 41,902 user ratings", Reign (2013) (TV Series) ,TV Show,Reign,,"Adelaide Kane, Megan Follows, Torrance Coombs, Toby Regbo, Jenessa Grant, Celina Sinden, Caitlin Stasey, Anna Popplewell, Alan Van Sprang, Rossif Sutherland, Jonathan Keltz, Sean Teale, Craig Parker",2017,4 Seasons,TV Dramas,"This vivid historical drama series tells of the rise to power of Mary, Queen of Scots, amid a court full of sexual and political intrigue."
/title/tt1405406/,"7.7 based on 272,291 user ratings"," Upíří deníky (2009) (TV Series) aka ""The Vampire Diaries"" ",TV Show,The Vampire Diaries,,"Nina Dobrev, Paul Wesley, Ian Somerhalder, Steven R. McQueen, Sara Canning, Kat Graham, Candice King, Zach Roerig, Michael Trevino, Matthew Davis, Joseph Morgan",2017,8 Seasons,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy","Trapped in adolescent bodies, feuding vampire brothers Stefan and Damon vie for the affection of captivating teenager Elena."
/title/tt3749900/,"7.8 based on 206,024 user ratings", Gotham (2014) (TV Series) ,TV Show,Gotham,Danny Cannon,"Ben McKenzie, Donal Logue, Jada Pinkett Smith, David Mazouz, Sean Pertwee, Camren Bicondova, Robin Lord Taylor, Cory Michael Smith, Erin Richards, John Doman, Victoria Cartagena, Andrew Stewart-Jones, Larry Pine, Jessica Lucas, Maggie Geha, Charlie Tahan, Drew Powell, Morena Baccarin, Anthony Carrigan, Crystal Reed, Chris Chalk, Damian Young, Michael Buscemi, Alexander Siddig, Michael Maize",2019,5 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas","Long before he was commissioner, rookie cop James Gordon takes on Gotham City crime and corruption to avenge the murder of Bruce Wayne's parents."
/title/tt3741346/,"6.4 based on 2,297 user ratings", Real Rob (2015) (TV Series) ,TV Show,Real Rob,,"Rob Schneider, Patricia Schneider, Jamie Lissow, Miranda Scarlett Schneider",2017,2 Seasons,TV Comedies,Go inside the world of comedian and actor Rob Schneider in this comedy series that follows the ups and downs of his career and family life.
/title/tt6849940/,"3.7 based on 1,020 user ratings", ReBoot: The Guardian Code (2018) (TV Series) ,TV Show,Reboot: The Guardian Code,,"Ty Wood, Sydney Scotia, Ajay Friese, Gabriel Darku, Hannah Vandenbygaart, Timothy E. Brummund, Bob Frazer, Octavian Kaul, Nicholas Lea, Kirsten Robek, Alex Zahara",2018,2 Seasons,Kids' TV,Four tech-savvy teens hone their skills as cyber-superheroes in a series of secret missions to save the world.
/title/tt5916218/,6.5 based on 537 user ratings, Skylanders Academy (2016) (TV Series) ,TV Show,Skylanders Academy,,"Justin Long, Ashley Tisdale, Jonathan Banks, Chris Diamantopoulos, Bobcat Goldthwait, Richard Steven Horvitz, Norm MacDonald, Daniel Middleton, Catherine O'Hara, Parker Posey, Jonny Rees, Jason Ritter, Susan Sarandon, Harland Williams, Daniel Wu, Dee Bradley Baker, Chris Cox, Jim Cummings, Felicia Day, John DiMaggio, Grey Griffin",2018,3 Seasons,"Kids' TV, TV Comedies",Travel the vast Skylander universe in this animated series as a ragtag group of academy graduates build trust and heart in their fight against evil.
/title/tt5820976/,"8.2 based on 2,555 user ratings", El marginal (2016) (TV Series) ,TV Show,El Marginal,,"Juan Minujín, Martina Gusman, Gerardo Romano, Claudio Rissi, Carlos Portaluppi, Nicolás Furtado, Cristina Banegas, Abel Ayala",2019,3 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","While investigating a kidnapping, an ex-cop sent to infiltrate a prison finds himself surrounded by dangerous felons who can't know his real identity."
/title/tt8005374/,"8.0 based on 5,792 user ratings", Explained (2018) (TV Series) ,TV Show,Explained,,,2019,2 Seasons,Docuseries,"This enlightening series from Vox digs into a wide range of topics such as the rise of cryptocurrency, why diets fail, and the wild world of K-pop."
/title/tt5905354/,"7.8 based on 10,391 user ratings"," Vikingane (2016) (TV Series) aka ""Norsemen"" ",TV Show,Norsemen,,"Kåre Conradi, Silje Torp, Nils Jørgen Kaalstad, Marian Saastad Ottesen, Trond Fausa, Kristine Riis, Jon Øigarden, Henrik Mestad, Øystein Martinsen, Mikkel Bratt Silset, Mads Jørgensen, Nikis Theophilakis",2018,2 Seasons,"International TV Shows, TV Comedies","The residents of an 8th-century Viking village experience political rivalry, social change and innovations that upend their culture and way of life."
